24,323
24,351
24,119
24,267
24,452
24,362
24,386
24,436
24,291
24,129
24,111
24,509
24,363
24,117
24,404
24,594
266,160
266,415
266,430
266,364
266,497
266,61
266,119
266,386
266,129
137,120
137,160
137,415
137,451
137,430
137,439
137,364
137,442
137,416
137,452
137,386
137,459
137,436
137,363
118,337
118,296
118,160
118,258
118,131
118,430
118,198
118,416
118,344
118,127
118,122
118,197
118,326
118,452
118,118
118,196
118,345
118,386
118,436
118,346
118,456
118,322
118,111
118,363
118,117
118,115
245,358
245,131
245,416
245,497
245,150
245,148
245,496
245,101
245,117
245,455
242,66
242,169
242,160
242,350
242,430
242,72
242,4
242,416
242,226
242,54
242,64
242,188
242,165
242,119
242,118
242,386
242,158
242,31
242,576
242,129
242,541
242,363
242,1
242,101
242,228
87,207
87,249
87,138
87,269
87,255
87,45
87,141
87,256
87,257
87,96
87,166
87,168
87,146
87,142
87,61
87,137
87,68
87,274
87,272
87,276
87,60
87,140
87,273
87,275
87,101
87,182
87,117
87,115
89,269
89,296
89,424
89,292
89,255
89,160
89,415
89,524
89,135
89,430
89,570
89,428
89,256
89,439
89,442
89,271
89,157
89,127
89,61
89,122
89,162
89,267
89,290
89,118
89,386
89,180
89,511
89,159
89,436
89,445
89,232
89,113
89,433
89,129
89,384
89,112
89,5
89,363
89,216
89,417
89,117
89,229
89,354
89,187
89,47
120,160
120,415
120,451
120,98
120,135
120,430
120,161
120,23
120,426
120,439
120,375
120,416
120,54
120,139
120,452
120,290
120,118
120,386
120,121
120,459
120,436
120,245
120,129
120,111
120,116
120,101
120,234
120,455
120,99
260,138
260,269
260,174
260,160
260,358
260,566
260,451
260,167
260,441
260,217
260,439
260,364
260,442
260,198
260,545
260,146
260,61
260,413
260,452
260,436
260,114
260,322
260,526
18,415
18,416
18,127
18,267
18,117
18,404
228,66
228,198
228,83
228,521
228,126
228,522
228,101
28,520
28,389
28,145
28,519
28,364
28,285
28,157
28,474
28,119
28,527
28,452
28,386
28,245
28,114
28,129
28,111
28,116
28,103
28,455
131,283
131,337
131,296
131,292
131,444
131,141
131,441
131,17
131,442
131,257
131,344
131,448
131,447
131,165
131,449
131,443
131,440
131,346
131,328
131,117
131,354
131,396
94,120
94,36
94,132
94,415
94,223
94,42
94,217
94,4
94,256
94,439
94,504
94,442
94,222
94,198
94,416
94,139
94,157
94,165
94,162
94,118
94,386
94,459
94,220
94,113
94,322
94,363
94,105
94,115
30,160
30,164
30,294
30,538
30,430
30,161
30,42
30,281
30,497
30,144
30,168
30,146
30,165
30,326
30,295
30,386
30,194
30,372
30,242
30,270
30,363
30,116
30,404
30,124
30,115
263,145
263,33
263,160
263,23
263,364
263,168
263,386
263,468
180,160
180,131
180,161
180,178
180,442
180,64
180,158
180,68
180,436
180,111
180,496
180,116
180,101
180,156
180,211
180,99
38,160
38,430
38,349
38,119
38,386
38,111
38,363
38,116
38,101
262,160
262,415
262,322
100,427
100,160
100,258
100,168
100,157
100,119
100,122
100,159
100,270
100,392
100,417
100,116
136,66
136,160
136,213
136,439
136,364
136,83
136,416
136,452
136,386
136,70
136,373
136,436
136,80
136,322
136,363
136,116
136,101
136,228
126,415
126,452
126,80
126,322
126,116
150,424
150,260
150,258
150,98
150,135
150,161
150,222
150,139
150,64
150,157
150,162
150,385
150,261
150,339
150,403
150,320
150,193
112,66
112,590
112,160
112,444
112,592
112,415
112,589
112,72
112,364
112,208
112,442
112,222
112,321
112,472
112,416
112,588
112,226
112,586
112,323
112,126
112,165
112,587
112,326
112,452
112,593
112,386
112,159
112,436
112,560
112,244
112,322
112,262
112,363
112,230
112,279
112,125
112,591
249,160
249,430
249,236
249,604
249,514
249,497
249,146
249,295
249,436
249,80
249,322
249,216
249,228
188,255
188,160
188,358
188,415
188,451
188,98
188,430
188,439
188,364
188,442
188,472
188,189
188,157
188,386
188,436
188,232
188,38
188,7
188,363
188,1
188,116
261,255
261,415
261,12
261,135
261,361
261,161
261,236
261,21
261,428
261,394
261,4
261,64
261,61
261,452
261,112
261,216
261,417
261,328
261,228
261,115
216,48
216,430
216,277
216,439
216,364
216,189
216,456
216,111
216,116
216,103
216,47
10,57
10,70
269,212
269,160
269,24
269,139
269,112
269,363
187,364
187,452
187,113
187,116
187,101
3,53
3,36
3,57
3,44
3,22
3,74
3,40
3,89
3,43
3,24
3,41
3,4
3,67
3,69
3,54
3,61
3,73
3,51
3,68
3,70
3,87
3,52
3,56
3,39
3,38
3,5
3,1
3,37
3,47
153,324
153,383
153,4
153,97
153,391
153,61
153,116
153,229
267,160
267,386
11,122
11,113
11,116
11,115
84,48
84,110
84,277
84,127
84,419
84,119
84,162
84,70
84,114
84,242
84,129
84,111
84,101
84,117
84,420
95,160
95,98
95,139
95,64
95,290
95,234
95,124
164,363
164,115
163,120
163,54
163,168
163,61
163,118
163,265
163,417
195,160
195,415
195,451
195,430
195,364
195,386
195,363
1,107
1,66
1,53
1,32
1,104
1,55
1,26
1,45
1,48
1,33
1,160
1,36
1,3
1,110
1,44
1,22
1,98
1,58
1,12
1,135
1,430
1,25
1,40
1,6
1,42
1,43
1,17
1,23
1,46
1,21
1,24
1,41
1,29
1,4
1,11
1,8
1,65
1,472
1,497
1,20
1,61
1,119
1,122
1,109
1,452
1,59
1,16
1,118
1,50
1,27
1,51
1,68
1,35
1,70
1,436
1,31
1,80
1,52
1,95
1,60
1,19
1,114
1,62
1,39
1,113
1,49
1,106
1,108
1,28
1,2
1,38
1,111
1,10
1,18
1,112
1,5
1,7
1,9
1,363
1,14
1,1
1,102
1,37
1,93
1,116
1,101
1,30
1,103
1,105
1,47
1,115
1,99
167,160
167,415
167,430
167,61
167,386
167,363
220,160
220,415
220,451
220,416
220,588
220,497
220,452
220,436
220,579
220,111
220,363
222,439
222,118
222,386
222,214
222,111
222,116
127,258
127,57
127,135
127,475
127,442
127,513
127,452
127,362
127,196
258,451
258,524
258,256
258,439
258,364
258,146
258,267
258,452
258,28
258,322
258,116
183,160
183,168
203,296
203,358
203,415
203,430
203,281
203,364
203,285
203,168
203,127
203,349
203,351
203,70
203,436
203,245
203,484
203,384
203,18
203,363
203,487
203,116
203,401
203,125
203,115
148,66
148,222
148,416
148,168
148,355
148,452
148,118
148,159
148,436
148,117
148,156
93,120
93,48
93,160
93,258
93,98
93,135
93,139
93,168
93,127
93,122
93,118
93,159
93,240
93,153
93,233
93,363
93,234
93,317
277,249
277,160
277,524
277,256
277,606
277,142
106,160
106,430
106,439
106,364
106,386
106,70
106,436
106,111
106,363
106,116
159,160
159,415
159,57
159,430
159,364
159,61
159,119
159,452
159,70
159,436
159,322
159,363
159,116
159,455
162,415
162,446
162,165
162,445
162,232
162,113
162,111
162,116
99,298
99,451
99,430
99,4
99,442
99,436
143,15
143,6
143,380
143,222
143,157
143,109
143,379
143,70
143,159
143,5
143,116
143,117
143,378
143,354
107,120
107,72
107,226
107,162
107,413
69,98
69,64
69,94
69,119
69,73
69,68
69,70
69,159
69,240
69,113
69,214
69,129
69,111
69,363
69,116
69,101
69,117
69,115
270,160
270,415
270,430
270,386
270,436
270,63
270,363
270,455
270,332
17,160
17,258
17,415
17,57
17,98
17,430
17,364
17,139
17,94
17,157
17,126
17,127
17,162
17,118
17,386
17,39
17,214
17,129
17,112
17,363
17,116
17,101
17,117
17,128
17,211
17,103
17,124
73,313
73,66
73,55
73,337
73,510
73,553
73,390
73,442
73,338
73,311
73,472
73,416
73,497
73,341
73,587
73,162
73,555
73,522
73,443
73,445
73,80
73,232
73,252
73,339
73,322
73,556
73,368
73,554
73,128
73,340
73,411
9,160
9,415
9,439
9,364
9,442
9,416
9,157
9,452
9,386
9,150
9,148
9,117
177,168
221,483
221,57
221,24
221,439
221,442
221,222
221,472
221,416
221,146
221,61
221,452
221,459
221,80
221,322
221,250
221,117
221,228
221,455
221,187
51,133
51,120
51,135
51,430
51,376
51,119
51,122
51,461
51,263
51,116
51,117
51,205
182,160
182,553
182,415
182,430
182,439
182,472
182,497
182,54
182,61
182,119
182,452
182,180
182,363
182,116
182,156
57,160
57,415
57,416
57,347
57,452
57,386
57,159
57,363
43,451
43,80
43,101
102,131
102,439
102,119
102,116
144,283
144,442
144,159
144,436
144,579
144,101
144,117
144,211
144,228
225,534
225,415
225,430
225,475
225,321
225,198
225,285
225,162
225,452
225,70
225,436
225,113
225,322
225,270
225,101
225,156
225,124
225,82
103,255
103,120
103,160
103,24
103,61
103,111
103,116
103,101
103,228
236,439
76,249
76,145
76,33
76,266
76,258
76,98
76,178
76,8
76,96
76,226
76,259
76,139
76,64
76,189
76,119
76,137
76,121
76,68
76,265
76,114
76,261
76,262
76,264
76,250
76,101
76,117
76,234
76,99
231,415
231,430
231,439
231,363
196,160
196,430
196,43
196,4
196,61
196,386
196,111
196,363
196,125
240,427
240,258
240,430
240,439
240,364
240,351
240,452
240,386
240,129
240,404
240,455
240,187
197,160
197,495
197,472
197,168
197,494
197,363
197,211
56,169
56,145
56,358
56,519
56,414
56,430
56,342
56,72
56,517
56,472
56,163
56,497
56,259
56,13
56,139
56,189
56,168
56,157
56,127
56,351
56,188
56,122
56,263
56,386
56,436
56,470
56,359
56,113
56,363
56,216
56,116
56,393
56,340
56,366
206,160
206,451
206,131
206,430
206,432
206,436
206,148
206,101
206,117
206,211
206,455
125,258
125,135
125,161
125,163
125,144
125,139
125,99
74,160
74,3
74,415
74,253
74,524
74,430
74,24
74,364
74,222
74,497
74,54
74,139
74,94
74,237
74,469
74,386
74,293
74,243
74,436
74,372
74,220
74,80
74,56
74,232
74,136
74,363
74,234
74,125
74,332
213,439
213,364
213,101
123,120
123,145
123,151
123,298
123,160
123,258
123,335
123,294
123,135
123,430
123,361
123,72
123,416
123,460
123,497
123,139
123,157
123,127
123,61
123,119
123,461
123,162
123,118
123,121
123,459
123,159
123,436
123,113
123,363
123,101
123,117
123,211
123,228
123,455
123,99
123,235
61,120
61,160
61,131
61,430
61,161
61,223
61,72
61,24
61,97
61,439
61,364
61,222
61,416
61,163
61,226
61,127
61,61
61,165
61,119
61,122
61,355
61,162
61,452
61,118
61,196
61,386
61,134
61,51
61,150
61,459
61,70
61,357
61,241
61,80
61,113
61,322
61,468
61,153
61,363
61,116
61,101
61,268
61,211
61,228
61,463
209,439
209,364
209,351
209,452
156,24
156,472
156,497
156,119
156,363
156,526
219,160
219,386
219,363
268,430
268,364
268,416
268,119
268,263
268,386
268,363
268,116
254,169
254,451
254,4
254,188
254,565
170,66
170,57
170,83
170,119
170,70
170,373
170,270
170,268
170,124
19,301
19,120
19,160
19,415
19,294
19,131
19,135
19,430
19,72
19,24
19,439
19,364
19,222
19,376
19,472
19,416
19,163
19,94
19,157
19,61
19,162
19,295
19,16
19,118
19,302
19,386
19,299
19,194
19,293
19,70
19,436
19,377
19,278
19,245
19,113
19,252
19,130
19,270
19,112
19,363
19,37
19,116
19,101
19,211
19,99
31,66
31,160
31,415
31,451
31,147
31,6
31,416
31,163
31,497
31,139
31,64
31,162
31,452
31,386
31,459
31,436
31,113
31,5
31,363
31,216
31,400
31,124
64,451
64,524
64,222
64,416
64,149
64,157
64,126
64,523
64,118
64,68
64,35
64,373
64,148
64,261
64,101
64,117
64,211
64,228
44,24
44,188
181,168
174,292
174,160
174,258
174,415
174,542
174,430
174,42
174,439
174,364
174,504
174,442
174,497
174,398
174,146
174,81
174,535
174,452
174,265
174,436
174,322
174,329
174,363
174,101
174,117
174,396
253,160
253,222
253,386
255,160
255,386
255,363
15,120
15,160
15,415
15,451
15,147
15,430
15,42
15,364
15,231
15,460
15,94
15,168
15,126
15,237
15,127
15,61
15,119
15,386
15,459
15,377
15,113
15,252
15,306
15,363
15,1
15,101
15,533
15,103
15,229
15,230
15,125
15,115
265,416
265,452
265,322
265,455
201,169
201,120
201,160
201,253
201,24
201,364
201,472
201,497
201,61
201,119
201,295
201,80
201,322
201,363
201,228
201,332
72,160
72,415
72,430
72,364
72,285
72,497
72,168
72,157
72,81
72,452
72,386
72,180
72,150
72,459
72,496
72,117
12,120
12,425
12,119
12,184
70,296
70,301
70,120
70,160
70,415
70,98
70,12
70,147
70,217
70,21
70,271
70,304
70,302
70,121
70,68
70,299
70,297
70,111
70,363
70,101
70,117
70,156
70,280
70,115
212,174
212,120
212,160
212,57
212,451
212,414
212,152
212,505
212,217
212,24
212,4
212,375
212,506
212,472
212,416
212,497
212,139
212,78
212,535
212,183
212,119
212,177
212,452
212,318
212,386
212,68
212,436
212,80
212,111
212,176
212,116
212,101
212,404
212,229
212,124
212,557
47,120
47,294
47,24
47,295
47,245
47,111
47,116
77,258
77,159
13,123
13,120
13,145
13,160
13,415
13,98
13,161
13,43
13,217
13,426
13,11
13,198
13,410
13,416
13,96
13,166
13,139
13,407
13,122
13,73
13,290
13,118
13,386
13,121
13,134
13,68
13,80
13,289
13,468
13,153
13,363
13,92
13,234
13,211
13,411
13,124
13,99
133,258
133,222
133,118
121,160
121,439
121,364
121,386
121,322
121,101
121,455
121,115
116,169
116,104
116,260
116,298
116,160
116,451
116,414
116,430
116,43
116,439
116,364
116,472
116,416
116,497
116,94
116,157
116,127
116,61
116,119
116,263
116,386
116,459
116,436
116,232
116,113
116,214
116,322
116,111
116,10
116,270
116,112
116,363
116,392
116,116
116,92
116,117
116,124
116,455
116,115
166,313
166,260
166,258
166,358
166,131
166,257
166,137
166,118
166,239
166,508
166,140
166,384
166,418
166,417
166,115
63,160
63,127
63,119
63,227
63,386
63,363
63,116
48,131
48,430
48,383
48,442
48,416
48,94
48,168
48,162
48,150
48,159
48,148
48,215
48,270
48,7
48,102
48,496
48,101
48,117
48,211
173,58
173,364
173,375
173,416
173,144
173,64
173,168
173,469
173,267
173,452
173,453
173,129
173,136
173,7
173,404
173,486
173,354
173,187
52,66
52,160
52,415
52,294
52,98
52,430
52,213
52,217
52,371
52,61
52,183
52,122
52,295
52,112
52,503
52,368
109,186
109,298
109,415
109,4
109,134
109,70
109,274
109,117
109,124
186,160
186,415
186,83
186,373
276,160
276,415
276,430
276,24
276,4
276,364
276,416
276,605
276,101
252,608
252,430
252,178
252,375
252,222
252,416
252,54
252,374
252,452
252,190
252,158
252,436
252,56
252,322
252,384
252,392
252,395
252,328
252,211
252,552
252,607
129,160
129,439
129,442
129,416
129,163
129,497
129,119
129,355
129,386
129,348
129,265
129,113
129,214
129,129
129,111
129,363
129,228
25,471
25,152
25,24
25,497
25,122
25,111
21,133
21,313
21,457
21,212
21,138
21,260
21,145
21,160
21,566
21,141
21,451
21,98
21,414
21,314
21,425
21,147
21,135
21,430
21,42
21,277
21,23
21,426
21,356
21,439
21,222
21,311
21,310
21,54
21,144
21,247
21,139
21,305
21,146
21,81
21,127
21,142
21,61
21,304
21,227
21,73
21,137
21,121
21,134
21,158
21,35
21,312
21,459
21,436
21,31
21,239
21,315
21,245
21,248
21,114
21,113
21,140
21,306
21,129
21,468
21,153
21,10
21,18
21,136
21,363
21,143
21,37
21,101
21,92
21,316
21,103
21,516
158,160
158,415
158,98
158,364
158,163
158,61
158,122
158,111
158,116
158,124
88,439
88,364
88,442
88,416
88,386
88,158
88,363
88,455
115,212
115,301
115,160
115,132
115,57
115,110
115,98
115,430
115,40
115,342
115,217
115,353
115,24
115,410
115,351
115,119
115,122
115,352
115,386
115,51
115,221
115,39
115,113
115,111
115,112
115,233
115,5
115,363
115,143
115,37
115,101
115,328
115,156
115,124
40,120
40,64
40,61
40,119
40,159
40,156
40,125
40,47
171,160
171,415
171,430
171,364
171,442
171,506
171,535
171,119
171,386
171,459
171,436
171,114
171,113
171,111
171,14
171,101
171,117
171,228
189,160
189,131
189,430
189,24
189,4
189,439
189,442
189,54
189,64
189,386
189,436
189,322
189,129
189,363
189,116
189,404
189,228
60,212
60,48
60,277
60,24
60,54
60,349
60,156
14,416
14,119
14,116
78,260
78,45
78,145
78,186
78,160
78,132
78,110
78,135
78,430
78,178
78,311
78,285
78,166
78,144
78,139
78,64
78,336
78,61
78,177
78,86
78,263
78,318
78,196
78,386
78,158
78,68
78,63
78,239
78,240
78,276
78,140
78,129
78,153
78,384
78,363
78,116
78,234
78,211
78,181
78,455
237,415
237,439
237,364
237,416
237,386
237,459
237,436
237,363
237,455
224,442
224,386
124,258
124,110
124,97
124,364
124,122
124,158
124,214
124,111
124,270
124,219
124,47
66,160
66,364
66,96
66,119
66,386
66,70
66,276
66,214
66,129
244,133
244,212
244,296
244,430
244,213
244,439
244,94
244,61
244,119
244,386
244,190
244,551
244,159
244,436
244,291
244,80
244,49
244,462
244,215
244,111
244,363
244,496
244,116
244,101
244,552
85,66
85,160
85,258
85,415
85,451
85,135
85,43
85,24
85,4
85,442
85,416
85,64
85,61
85,165
85,122
85,452
85,118
85,459
85,159
85,232
85,322
85,111
85,101
85,117
85,211
85,229
85,455
247,497
247,386
247,125
81,66
81,160
81,57
81,135
81,430
81,24
81,439
81,364
81,442
81,64
81,168
81,157
81,459
81,274
81,436
81,63
81,473
81,242
81,559
81,363
81,116
81,91
81,156
86,145
86,33
86,160
86,324
86,4
86,364
86,371
86,139
86,127
86,61
86,119
86,158
86,68
86,194
86,445
86,372
86,111
86,270
86,392
86,116
86,101
46,66
46,15
46,337
46,296
46,292
46,120
46,145
46,33
46,160
46,36
46,57
46,204
46,135
46,430
46,161
46,201
46,383
46,365
46,178
46,213
46,217
46,428
46,426
46,24
46,356
46,97
46,284
46,364
46,224
46,514
46,504
46,271
46,375
46,198
46,472
46,200
46,166
46,54
46,218
46,144
46,139
46,407
46,64
46,189
46,94
46,168
46,81
46,550
46,474
46,374
46,142
46,61
46,549
46,197
46,137
46,290
46,118
46,196
46,121
46,190
46,191
46,158
46,68
46,35
46,312
46,459
46,221
46,87
46,373
46,548
46,220
46,239
46,80
46,508
46,240
46,56
46,140
46,462
46,214
46,215
46,192
46,468
46,199
46,111
46,18
46,233
46,509
46,216
46,219
46,417
46,79
46,381
46,400
46,116
46,101
46,203
46,320
46,193
46,234
46,547
46,225
46,47
46,115
46,463
198,471
198,4
198,439
198,364
198,472
198,470
198,322
198,5
198,116
198,125
141,478
141,510
141,145
141,48
141,160
141,405
141,415
141,335
141,584
141,57
141,294
141,98
141,583
141,414
141,425
141,147
141,135
141,40
141,578
141,179
141,475
141,441
141,277
141,23
141,178
141,528
141,426
141,574
141,97
141,364
141,399
141,375
141,222
141,311
141,285
141,96
141,54
141,144
141,139
141,407
141,64
141,168
141,157
141,563
141,474
141,369
141,374
141,349
141,304
141,489
141,355
141,564
141,162
141,452
141,480
141,370
141,16
141,290
141,572
141,121
141,190
141,449
141,51
141,158
141,402
141,246
141,443
141,459
141,582
141,31
141,63
141,473
141,245
141,484
141,498
141,343
141,113
141,252
141,456
141,129
141,38
141,468
141,153
141,111
141,403
141,136
141,363
141,406
141,392
141,479
141,381
141,581
141,400
141,101
141,320
141,412
141,268
141,533
141,234
141,401
141,316
141,128
141,404
141,103
141,229
141,317
141,580
141,47
141,99
141,529
141,235
141,571
53,160
53,415
53,430
53,43
53,24
53,364
53,61
53,452
53,386
53,111
53,363
271,442
271,472
271,54
271,119
271,267
271,158
271,214
271,129
271,111
271,112
271,404
271,187
207,160
207,415
207,451
207,147
207,430
207,24
207,364
207,497
207,168
207,61
207,162
207,452
207,386
207,158
207,436
207,80
207,245
207,56
207,214
207,111
207,363
207,496
207,116
207,101
207,156
207,124
179,110
179,131
179,135
179,17
179,24
179,432
179,497
179,54
179,282
179,196
179,158
179,148
179,130
179,215
179,111
179,270
179,496
179,116
179,101
179,117
179,156
179,115
114,212
114,296
114,120
114,160
114,132
114,350
114,131
114,135
114,430
114,23
114,380
114,325
114,24
114,439
114,442
114,333
114,222
114,472
114,163
114,497
114,54
