9,83,1
2,56,1
2,80,1
4,84,1
2,52,1
2,42,1
2,85,1
2,69,1
2,82,1
6,86,1
6,87,1
9,87,1
9,88,1
6,80,1
2,80,1
2,66,1
2,89,1
6,87,1
6,87,1
6,80,1
6,4,1
6,5,1
9,90,1
9,86,1
9,82,1
9,91,1
9,91,1
9,81,1
9,92,1
9,93,1
9,46,1
9,94,1
9,95,1
9,96,1
9,97,1
9,80,1
9,98,1
9,99,1
6,98,1
6,82,1
6,100,1
6,73,1
2,84,1
2,67,1
2,82,1
2,52,1
2,52,1
9,101,1
9,86,1
9,90,1
9,98,1
9,82,1
9,80,1
9,100,1
9,102,1
9,103,1
9,104,1
9,104,1
9,105,1
9,106,1
9,107,1
9,108,1
9,107,1
9,108,1
9,109,1
9,110,1
1,111,1
1,112,1
1,113,1
1,103,1
1,108,1
1,114,1
9,107,1
9,109,1
9,113,1
9,104,1
1,52,1
1,115,1
1,113,1
10,113,1
10,113,1
1,112,1
10,113,1
10,113,1
10,24,1
10,45,1
10,92,1
1,112,1
11,45,1
12,112,1
13,24,1
13,92,1
13,4,1
13,80,1
13,80,1
13,103,1
14,104,1
14,105,1
14,103,1
12,80,1
12,82,1
12,4,1
12,24,1
12,92,1
12,116,1
14,45,1
1,117,1
15,24,1
15,4,1
15,4,1
15,45,1
15,116,1
15,116,1
16,4,1
16,92,1
16,116,1
16,4,1
16,92,1
16,116,1
3,113,1
3,82,1
1,118,1
17,4,1
17,92,1
17,24,1
18,73,1
1,119,1
1,120,1
1,121,1
1,112,1
1,105,1
1,7,1
1,105,1
1,50,1
1,32,1
1,80,1
1,92,1
1,92,1
1,82,1
1,82,1
1,111,1
1,24,1
1,109,1
1,82,1
1,112,1
1,73,1
19,122,1
19,85,1
1,123,1
1,124,1
1,124,1
1,124,1
1,124,1
1,124,1
1,124,1
1,124,1
1,125,1
1,82,1
19,126,1
19,127,1
19,128,1
1,129,1
1,73,1
1,124,1
1,124,1
1,82,1
1,124,1
1,73,1
20,34,1
1,24,1
1,130,1
19,130,1
21,85,1
21,85,1
22,131,1
23,132,1
24,130,1
25,128,1
26,126,1
26,126,1
27,133,1
28,122,1
28,105,1
26,124,1
28,134,1
28,135,1
28,136,1
29,137,1
30,138,1
31,130,1
32,121,1
33,130,1
33,111,1
34,111,1
34,80,1
33,92,1
33,104,1
35,69,1
36,130,1
36,137,1
35,139,1
35,140,1
35,42,1
34,128,1
37,141,1
35,142,1
35,143,1
38,144,1
38,145,1
39,126,1
38,146,1
40,69,1
40,69,1
40,82,1
41,130,1
42,147,1
43,148,1
44,144,1
44,149,1
44,150,1
42,148,1
43,80,1
43,151,1
42,124,1
42,152,1
41,124,1
42,108,1
42,50,1
45,36,1
42,153,1
45,154,1
42,45,1
45,13,1
42,113,1
42,126,1
42,41,1
45,70,1
42,107,1
42,56,1
42,68,1
42,60,1
45,138,1
41,124,1
42,155,1
45,153,1
41,130,1
45,111,1
42,121,1
45,92,1
45,73,1
45,82,1
41,124,1
42,5,1
42,156,1
40,69,1
46,128,1
47,122,1
47,157,1
47,157,1
41,132,1
47,109,1
47,158,1
47,147,1
48,122,1
49,138,1
50,159,1
51,133,1
51,160,1
50,161,1
35,162,1
51,160,1
35,163,1
52,128,1
51,128,1
35,164,1
35,73,1
52,130,1
50,165,1
35,166,1
51,167,1
53,73,1
53,111,1
53,128,1
54,111,1
54,168,1
54,169,1
55,68,1
56,144,1
57,130,1
57,129,1
55,156,1
55,170,1
55,154,1
58,137,1
55,171,1
58,132,1
55,113,1
55,94,1
58,172,1
58,122,1
58,24,1
58,82,1
58,111,1
58,173,1
58,168,1
59,129,1
59,148,1
59,145,1
60,130,1
59,174,1
61,50,1
60,111,1
59,175,1
59,111,1
59,104,1
59,50,1
60,80,1
58,176,1
59,133,1
58,100,1
58,177,1
59,138,1
58,178,1
59,179,1
58,180,1
59,181,1
58,120,1
59,182,1
62,183,1
62,124,1
58,120,1
63,111,1
59,124,1
62,172,1
62,69,1
59,172,1
62,110,1
63,73,1
58,184,1
62,111,1
64,185,1
64,186,1
64,187,1
64,188,1
64,189,1
64,190,1
64,144,1
64,191,1
65,130,1
66,149,1
64,137,1
66,126,1
64,192,1
66,132,1
64,118,1
67,133,1
67,111,1
65,50,1
68,193,1
68,194,1
65,195,1
69,111,1
69,82,1
70,128,1
71,132,1
70,124,1
69,78,1
70,196,1
72,121,1
70,130,1
70,125,1
73,122,1
73,126,1
73,197,1
70,45,1
70,151,1
71,132,1
70,56,1
70,198,1
70,199,1
70,200,1
74,111,1
74,108,1
75,45,1
74,116,1
74,151,1
75,111,1
74,130,1
76,130,1
76,111,1
77,148,1
77,137,1
78,172,1
77,130,1
77,145,1
77,126,1
77,111,1
79,64,1
79,50,1
80,130,1
77,111,1
77,108,1
77,104,1
81,111,1
82,126,1
77,45,1
80,129,1
77,153,1
83,122,1
82,148,1
80,183,1
77,113,1
80,201,1
80,174,1
77,169,1
80,82,1
35,92,1
84,130,1
35,78,1
84,50,1
35,183,1
84,202,1
84,128,1
84,203,1
85,80,1
86,204,1
86,193,1
87,122,1
88,138,1
89,183,1
90,130,1
91,126,1
91,111,1
92,141,1
92,172,1
91,122,1
91,111,1
92,33,1
92,95,1
92,38,1
92,205,1
92,101,1
92,206,1
92,38,1
47,137,1
93,138,1
94,130,1
95,129,1
96,156,1
97,207,1
97,207,1
97,208,1
97,196,1
97,130,1
98,209,1
98,202,1
98,172,1
98,203,1
47,108,1
98,210,1
99,126,1
98,211,1
47,212,1
99,128,1
99,159,1
98,163,1
99,213,1
98,214,1
98,162,1
98,210,1
100,126,1
99,204,1
99,215,1
99,162,1
99,216,1
98,113,1
98,217,1
98,217,1
101,111,1
98,212,1
98,108,1
98,86,1
98,218,1
98,127,1
98,157,1
98,111,1
102,134,1
98,164,1
98,125,1
98,51,1
103,172,1
98,219,1
103,24,1
104,130,1
104,111,1
105,64,1
105,64,1
105,64,1
105,64,1
105,64,1
106,204,1
106,159,1
105,64,1
106,159,1
68,220,1
106,126,1
106,221,1
106,215,1
107,126,1
106,159,1
106,193,1
105,111,1
106,147,1
106,222,1
108,85,1
108,152,1
109,132,1
110,128,1
110,73,1
111,145,1
110,126,1
47,212,1
112,132,1
47,108,1
110,153,1
47,86,1
110,167,1
112,223,1
110,172,1
47,224,1
47,108,1
47,80,1
113,121,1
105,108,1
113,92,1
106,159,1
114,82,1
106,225,1
106,161,1
106,204,1
114,116,1
115,129,1
114,50,1
116,172,1
117,108,1
117,111,1
118,129,1
119,64,1
120,188,1
117,92,1
119,152,1
118,138,1
118,226,1
121,122,1
121,139,1
122,129,1
122,212,1
122,157,1
122,212,1
122,76,1
122,227,1
123,111,1
123,24,1
123,104,1
123,130,1
123,104,1
124,130,1
125,183,1
126,130,1
126,128,1
126,160,1
126,127,1
126,153,1
126,50,1
127,111,1
127,108,1
127,108,1
127,69,1
127,69,1
128,111,1
128,50,1
105,111,1
105,195,1
105,64,1
129,168,1
129,78,1
129,170,1
130,128,1
131,172,1
130,126,1
132,157,1
132,127,1
130,193,1
130,204,1
133,24,1
133,111,1
131,172,1
131,122,1
131,137,1
131,137,1
134,228,1
50,50,1
50,122,1
50,137,1
50,126,1
50,130,1
50,124,1
50,128,1
50,111,1
50,108,1
50,108,1
50,50,1
50,133,1
50,152,1
50,110,1
50,114,1
50,33,1
131,137,1
131,132,1
131,141,1
131,141,1
131,160,1
135,111,1
136,146,1
136,188,1
137,130,1
137,130,1
137,124,1
137,128,1
138,111,1
137,50,1
137,223,1
137,105,1
138,82,1
137,153,1
139,229,1
140,155,1
140,129,1
140,206,1
141,126,1
142,130,1
141,122,1
143,124,1
144,130,1
143,5,1
143,6,1
143,165,1
143,230,1
145,126,1
145,159,1
145,220,1
145,133,1
146,132,1
140,231,1
140,218,1
140,144,1
147,232,1
146,138,1
147,223,1
147,232,1
147,233,1
147,233,1
148,130,1
149,128,1
150,160,1
149,82,1
149,138,1
150,128,1
150,137,1
150,137,1
150,124,1
150,172,1
150,149,1
150,132,1
150,128,1
151,129,1
152,130,1
151,111,1
151,24,1
151,24,1
151,108,1
151,80,1
153,128,1
153,183,1
154,234,1
155,73,1
35,80,1
35,235,1
35,94,1
35,164,1
35,155,1
35,236,1
35,51,1
35,237,1
156,124,1
157,124,1
157,129,1
157,128,1
158,130,1
158,238,1
159,126,1
160,124,1
157,148,1
160,132,1
159,137,1
160,137,1
159,111,1
160,172,1
161,183,1
160,54,1
161,42,1
160,33,1
160,33,1
162,126,1
163,132,1
163,126,1
163,160,1
164,239,1
156,124,1
165,130,1
166,126,1
166,111,1
167,126,1
168,126,1
167,160,1
167,137,1
167,122,1
168,240,1
168,241,1
169,73,1
167,193,1
168,190,1
169,108,1
169,50,1
169,80,1
169,73,1
170,125,1
170,144,1
170,111,1
169,112,1
169,113,1
169,122,1
169,172,1
169,177,1
171,73,1
172,6,1
172,242,1
157,243,1
157,42,1
173,172,1
157,244,1
173,132,1
174,128,1
157,245,1
174,124,1
175,86,1
174,129,1
175,80,1
174,160,1
175,108,1
174,172,1
174,111,1
175,155,1
176,152,1
177,126,1
160,111,1
160,124,1
177,148,1
177,111,1
178,126,1
179,191,1
179,246,1
176,24,1
179,247,1
160,132,1
179,144,1
179,189,1
179,248,1
180,130,1
179,105,1
176,130,1
179,38,1
179,249,1
179,29,1
177,111,1
181,138,1
179,34,1
179,184,1
182,163,1
179,111,1
179,137,1
183,128,1
183,130,1
184,73,1
179,230,1
184,92,1
185,130,1
184,80,1
185,130,1
179,169,1
179,250,1
179,251,1
179,87,1
185,131,1
184,252,1
179,253,1
179,254,1
179,255,1
179,79,1
179,256,1
184,141,1
179,185,1
166,257,1
186,73,1
166,24,1
179,258,1
186,242,1
186,5,1
186,259,1
187,260,1
188,137,1
189,261,1
188,172,1
188,132,1
190,172,1
191,126,1
191,111,1
191,167,1
191,78,1
191,152,1
191,262,1
192,73,1
187,132,1
187,148,1
176,24,1
176,24,1
193,160,1
193,108,1
194,121,1
194,128,1
194,198,1
194,198,1
194,148,1
194,50,1
194,138,1
176,24,1
187,263,1
176,264,1
187,185,1
195,130,1
176,264,1
176,264,1
196,128,1
196,130,1
195,130,1
195,50,1
36,24,1
147,232,1
147,265,1
147,266,1
147,267,1
147,268,1
147,269,1
147,135,1
147,270,1
147,266,1
147,57,1
147,90,1
197,122,1
198,137,1
198,212,1
198,157,1
198,271,1
198,227,1
198,209,1
198,220,1
198,162,1
199,138,1
200,24,1
200,4,1
201,111,1
200,122,1
200,82,1
200,104,1
200,169,1
202,108,1
202,80,1
200,126,1
147,111,1
202,147,1
147,223,1
147,272,1
147,58,1
147,83,1
147,54,1
147,273,1
147,274,1
147,81,1
203,129,1
204,157,1
147,275,1
204,218,1
147,275,1
147,223,1
147,276,1
147,122,1
204,277,1
204,277,1
204,113,1
205,111,1
206,172,1
205,172,1
207,73,1
205,183,1
207,168,1
207,122,1
207,128,1
207,56,1
207,76,1
176,129,1
176,152,1
176,208,1
208,141,1
209,111,1
209,137,1
210,198,1
209,137,1
211,111,1
209,111,1
210,198,1
209,104,1
212,122,1
212,137,1
212,206,1
213,126,1
214,278,1
213,52,1
214,138,1
214,152,1
215,122,1
215,224,1
209,124,1
215,138,1
215,152,1
216,276,1
216,272,1
216,276,1
217,111,1
217,108,1
217,130,1
217,130,1
217,116,1
218,122,1
218,111,1
219,133,1
219,188,1
219,187,1
220,130,1
210,163,1
219,122,1
219,137,1
219,172,1
218,73,1
221,148,1
222,111,1
219,141,1
219,73,1
219,126,1
223,24,1
216,272,1
224,130,1
210,148,1
223,154,1
225,226,1
226,279,1
226,111,1
227,126,1
228,73,1
228,111,1
229,124,1
230,201,1
230,50,1
230,64,1
230,195,1
230,104,1
230,179,1
230,280,1
230,281,1
230,282,1
231,50,1
38,283,1
231,234,1
231,277,1
230,24,1
232,73,1
232,24,1
233,206,1
233,205,1
234,132,1
234,160,1
231,284,1
231,148,1
235,24,1
236,130,1
237,133,1
231,183,1
237,133,1
238,160,1
239,215,1
228,92,1
239,133,1
240,141,1
231,50,1
241,111,1
210,234,1
242,111,1
242,126,1
243,169,1
242,220,1
243,126,1
242,138,1
243,125,1
244,138,1
245,122,1
245,130,1
246,80,1
245,128,1
246,285,1
245,160,1
246,286,1
245,183,1
247,138,1
246,287,1
245,124,1
245,141,1
243,288,1
210,234,1
248,111,1
248,73,1
222,111,1
248,92,1
248,130,1
248,108,1
222,92,1
222,92,1
222,111,1
249,132,1
25,277,1
25,44,1
246,122,1
228,289,1
25,237,1
246,73,1
228,73,1
228,290,1
250,126,1
250,130,1
250,124,1
250,111,1
250,82,1
210,44,1
250,108,1
245,141,1
228,290,1
250,80,1
251,108,1
252,126,1
253,148,1
254,126,1
250,111,1
254,128,1
255,195,1
254,126,1
255,206,1
253,137,1
256,130,1
257,24,1
253,73,1
256,291,1
256,130,1
258,111,1
255,107,1
258,82,1
255,157,1
255,108,1
255,212,1
256,50,1
255,140,1
259,108,1
260,73,1
261,73,1
262,128,1
261,24,1
261,24,1
262,111,1
262,82,1
259,148,1
259,132,1
230,172,1
259,41,1
230,292,1
230,172,1
259,293,1
230,292,1
259,293,1
261,24,1
259,294,1
259,156,1
263,160,1
263,126,1
259,15,1
263,128,1
259,295,1
261,73,1
259,230,1
259,147,1
259,148,1
259,296,1
259,124,1
264,126,1
264,126,1
265,111,1
266,122,1
26,126,1
267,130,1
267,111,1
230,185,1
230,297,1
268,70,1
267,24,1
268,168,1
267,50,1
269,130,1
269,124,1
230,191,1
267,168,1
264,159,1
230,298,1
50,148,1
270,126,1
269,132,1
230,299,1
230,98,1
267,170,1
230,91,1
271,50,1
230,38,1
272,300,1
230,78,1
268,168,1
230,301,1
272,25,1
230,302,1
271,80,1
272,303,1
271,151,1
230,73,1
230,138,1
230,93,1
273,124,1
273,64,1
272,25,1
9,122,1
274,111,1
36,130,1
272,300,1
272,167,1
272,304,1
275,130,1
272,167,1
272,167,1
272,305,1
272,306,1
272,167,1
9,141,1
252,124,1
276,69,1
277,212,1
278,172,1
277,127,1
278,129,1
279,124,1
279,126,1
252,137,1
279,133,1
252,122,1
273,307,1
252,124,1
280,291,1
252,124,1
280,235,1
252,130,1
252,130,1
281,84,1
280,92,1
281,308,1
252,126,1
281,135,1
260,132,1
176,309,1
231,129,1
252,126,1
260,108,1
198,148,1
231,160,1
198,147,1
231,310,1
282,259,1
231,165,1
283,130,1
284,127,1
285,130,1
283,172,1
284,50,1
283,130,1
284,111,1
284,73,1
284,92,1
155,50,1
286,24,1
286,111,1
155,124,1
155,85,1
286,169,1
287,130,1
47,232,1
47,206,1
47,108,1
47,102,1
47,106,1
47,202,1
47,132,1
288,137,1
288,311,1
289,130,1
288,174,1
288,130,1
200,137,1
47,132,1
290,50,1
269,128,1
197,203,1
269,133,1
1,137,1
291,141,1
292,129,1
293,130,1
292,172,1
293,126,1
293,129,1
294,312,1
292,126,1
293,133,1
278,129,1
293,148,1
293,128,1
293,129,1
293,111,1
278,128,1
295,172,1
278,124,1
292,128,1
292,132,1
294,312,1
295,203,1
296,144,1
296,126,1
295,153,1
292,132,1
296,111,1
296,73,1
297,126,1
297,128,1
297,133,1
296,108,1
297,130,1
298,137,1
297,129,1
298,189,1
297,202,1
272,25,1
298,126,1
299,130,1
299,137,1
299,212,1
299,102,1
298,217,1
300,73,1
298,58,1
298,308,1
298,266,1
299,313,1
298,275,1
298,267,1
298,314,1
298,315,1
298,312,1
298,316,1
296,133,1
298,232,1
298,157,1
296,122,1
301,317,1
298,80,1
296,169,1
301,24,1
230,262,1
302,130,1
230,172,1
230,137,1
301,24,1
298,33,1
302,128,1
230,111,1
230,130,1
302,108,1
230,151,1
303,172,1
230,116,1
298,31,1
298,318,1
230,68,1
303,153,1
230,56,1
302,50,1
230,131,1
298,205,1
298,108,1
230,312,1
296,220,1
230,49,1
230,38,1
301,152,1
296,138,1
303,24,1
298,109,1
301,152,1
230,319,1
230,320,1
303,321,1
230,143,1
303,317,1
303,264,1
303,50,1
9,165,1
304,73,1
304,165,1
9,226,1
304,241,1
9,185,1
9,241,1
305,92,1
306,137,1
301,24,1
304,165,1
307,128,1
304,165,1
304,226,1
272,69,1
304,241,1
9,165,1
304,165,1
304,241,1
9,165,1
272,69,1
307,208,1
272,69,1
278,172,1
307,208,1
304,165,1
230,322,1
230,248,1
295,203,1
304,165,1
304,323,1
304,323,1
295,203,1
304,323,1
304,323,1
304,323,1
295,203,1
308,111,1
304,230,1
295,203,1
295,203,1
9,111,1
309,137,1
281,6,1
289,259,1
281,6,1
310,69,1
304,323,1
304,323,1
304,323,1
311,183,1
312,183,1
313,128,1
313,148,1
313,130,1
314,172,1
314,132,1
315,194,1
1,172,1
316,144,1
316,144,1
316,278,1
316,201,1
315,324,1
316,183,1
317,130,1
315,325,1
313,277,1
318,126,1
319,126,1
320,235,1
320,80,1
320,111,1
321,111,1
320,137,1
322,131,1
319,111,1
322,326,1
320,169,1
321,128,1
319,327,1
320,226,1
321,126,1
319,328,1
320,159,1
321,138,1
319,329,1
321,152,1
320,221,1
319,330,1
323,130,1
320,34,1
54,129,1
321,108,1
323,126,1
54,148,1
54,73,1
54,104,1
323,128,1
54,124,1
323,122,1
54,122,1
54,113,1
323,111,1
54,134,1
323,24,1
54,138,1
324,72,1
324,331,1
323,86,1
324,70,1
323,102,1
319,73,1
324,162,1
323,318,1
54,328,1
323,332,1
54,328,1
323,157,1
54,329,1
54,169,1
323,212,1
319,165,1
323,206,1
323,109,1
319,169,1
323,108,1
323,86,1
319,238,1
319,122,1
323,80,1
319,133,1
323,33,1
319,108,1
323,333,1
319,78,1
323,334,1
323,173,1
321,124,1
325,160,1
325,132,1
325,122,1
325,73,1
325,130,1
325,104,1
325,153,1
325,153,1
325,172,1
325,64,1
325,113,1
325,165,1
325,177,1
325,134,1
325,200,1
326,73,1
326,288,1
325,121,1
325,59,1
325,205,1
325,320,1
325,111,1
325,285,1
325,285,1
325,222,1
325,131,1
325,326,1
325,147,1
325,148,1
304,122,1
304,137,1
325,124,1
325,124,1
304,165,1
325,330,1
325,335,1
325,282,1
325,184,1
304,241,1
325,93,1
304,148,1
325,179,1
325,212,1
304,82,1
325,127,1
325,102,1
325,336,1
325,31,1
304,144,1
304,337,1
325,325,1
325,264,1
325,197,1
325,124,1
325,128,1
325,124,1
325,128,1
325,137,1
327,106,1
328,160,1
329,50,1
330,124,1
329,92,1
329,153,1
329,153,1
329,126,1
331,138,1
329,41,1
329,73,1
331,152,1
329,130,1
332,50,1
332,279,1
332,153,1
333,107,1
334,130,1
39,159,1
39,215,1
335,129,1
335,128,1
335,338,1
335,145,1
336,126,1
336,130,1
336,124,1
336,141,1
336,129,1
337,85,1
336,128,1
336,130,1
336,80,1
147,124,1
338,126,1
336,108,1
338,133,1
336,86,1
336,336,1
336,76,1
339,111,1
198,45,1
198,271,1
198,234,1
325,235,1
325,167,1
303,50,1
340,128,1
340,151,1
340,153,1
341,130,1
341,296,1
341,194,1
341,264,1
105,130,1
105,108,1
105,50,1
226,50,1
105,104,1
226,211,1
105,45,1
226,162,1
226,162,1
105,52,1
105,156,1
342,130,1
343,172,1
343,132,1
343,128,1
344,108,1
344,73,1
344,113,1
345,138,1
344,113,1
344,148,1
346,50,1
343,148,1
346,39,1
346,24,1
347,122,1
348,92,1
347,83,1
349,172,1
349,160,1
349,157,1
349,83,1
350,64,1
349,81,1
344,68,1
350,64,1
349,90,1
351,124,1
349,273,1
344,3,1
350,24,1
349,309,1
349,122,1
349,83,1
344,111,1
50,339,1
352,126,1
353,126,1
353,148,1
353,111,1
354,340,1
355,124,1
354,282,1
354,10,1
355,111,1
147,122,1
354,10,1
147,167,1
356,73,1
357,172,1
147,172,1
354,340,1
357,130,1
358,128,1
358,76,1
358,8,1
359,111,1
358,125,1
359,85,1
354,340,1
358,210,1
358,307,1
358,341,1
50,342,1
357,111,1
357,73,1
357,108,1
50,343,1
360,128,1
360,111,1
360,82,1
361,130,1
50,184,1
362,128,1
362,126,1
198,50,1
362,130,1
363,124,1
363,308,1
363,232,1
341,132,1
106,212,1
341,129,1
341,128,1
106,157,1
106,224,1
106,131,1
106,166,1
106,344,1
364,141,1
365,138,1
365,152,1
365,138,1
214,128,1
38,137,1
366,111,1
367,129,1
368,172,1
369,128,1
369,128,1
207,141,1
370,132,1
370,148,1
106,345,1
106,346,1
371,148,1
106,224,1
371,111,1
371,82,1
61,148,1
303,126,1
371,108,1
371,124,1
371,104,1
61,163,1
371,113,1
61,261,1
371,52,1
372,122,1
207,141,1
61,347,1
182,347,1
182,288,1
182,261,1
182,162,1
363,348,1
373,132,1
373,130,1
373,126,1
373,128,1
373,130,1
134,160,1
134,128,1
62,108,1
374,187,1
62,124,1
374,190,1
62,133,1
321,124,1
374,201,1
375,183,1
376,50,1
376,124,1
377,128,1
374,137,1
374,126,1
374,126,1
376,50,1
378,109,1
378,80,1
378,33,1
374,186,1
379,130,1
374,2,1
379,141,1
374,165,1
374,129,1
374,349,1
374,210,1
380,130,1
374,211,1
374,211,1
381,225,1
381,159,1
381,133,1
381,213,1
381,126,1
382,80,1
381,350,1
383,80,1
382,76,1
382,121,1
381,206,1
382,156,1
381,86,1
381,75,1
382,97,1
374,256,1
374,351,1
384,124,1
381,318,1
374,278,1
384,284,1
381,76,1
374,352,1
358,126,1
374,192,1
385,124,1
384,111,1
374,353,1
374,354,1
381,173,1
374,355,1
358,157,1
382,195,1
358,212,1
358,127,1
358,109,1
381,108,1
382,127,1
385,128,1
358,80,1
386,138,1
382,212,1
381,130,1
382,224,1
385,126,1
358,106,1
381,82,1
358,76,1
278,104,1
385,130,1
382,336,1
358,271,1
381,73,1
374,22,1
381,92,1
374,230,1
381,111,1
374,22,1
374,230,1
358,80,1
382,75,1
358,108,1
374,111,1
358,157,1
382,218,1
358,33,1
358,205,1
368,132,1
358,111,1
358,183,1
382,163,1
387,130,1
358,111,1
358,183,1
383,80,1
382,73,1
382,195,1
358,260,1
382,356,1
290,130,1
358,43,1
358,238,1
388,144,1
358,111,1
100,122,1
387,145,1
388,111,1
382,357,1
382,172,1
388,124,1
387,358,1
358,323,1
388,153,1
387,277,1
358,183,1
358,201,1
358,359,1
358,188,1
389,130,1
358,360,1
390,130,1
389,92,1
390,128,1
390,148,1
389,92,1
389,151,1
391,80,1
390,152,1
390,153,1
392,183,1
270,126,1
393,122,1
393,78,1
393,168,1
394,132,1
393,109,1
395,85,1
393,147,1
374,141,1
394,126,1
374,141,1
394,160,1
396,130,1
396,153,1
396,207,1
397,148,1
396,147,1
398,325,1
398,24,1
397,147,1
398,138,1
398,152,1
398,130,1
399,111,1
164,160,1
164,151,1
400,195,1
164,152,1
401,126,1
401,133,1
50,34,1
402,212,1
396,147,1
50,282,1
403,183,1
403,133,1
404,148,1
405,130,1
405,203,1
405,125,1
405,121,1
405,361,1
406,24,1
407,126,1
396,166,1
396,147,1
356,111,1
405,50,1
406,64,1
407,73,1
407,82,1
